patch_size,family,operation,precision_variant,observations,exact_equal_count,divergent_count,mean_fraction_unequal,max_fraction_unequal,mean_max_abs_diff,max_max_abs_diff,mean_max_rel_diff,max_max_rel_diff,total_num_unequal,total_num_elements,exact_equal_rate,divergent_rate,global_unequal_element_rate
25.0,patch_reduction,patch_sum_mul_cd_25,fp32,30,12,18,0.39972,0.6662,2.86102294921875e-06,4.76837158203125e-06,0.0014760169932583726,0.0024630541871921183,479664,1200000,0.4,0.6,0.39972
25.0,patch_reduction,patch_var_a_25,fp32,30,12,18,0.30193500000000006,0.503225,2.86102294921875e-07,4.76837158203125e-07,1.545053436316893e-07,2.5750893920823384e-07,362322,1200000,0.4,0.6,0.301935
25.0,patch_reduction,patch_var_b_25,fp32,30,12,18,0.30283499999999997,0.504725,2.86102294921875e-07,4.76837158203125e-07,1.6542829039741935e-07,2.757138553380868e-07,363402,1200000,0.4,0.6,0.302835
25.0,patch_reduction,patch_var_c_25,fp32,30,12,18,0.3021,0.5035,2.86102294921875e-07,4.76837158203125e-07,1.607734345479542e-07,2.679557601467254e-07,362520,1200000,0.4,0.6,0.3021
25.0,patch_reduction,patch_var_d_25,fp32,30,12,18,0.304545,0.507575,2.1457672119140626e-07,3.5762786865234375e-07,1.6584372476713957e-07,2.7640624614542853e-07,365454,1200000,0.4,0.6,0.304545
25.0,patch_reduction,patch_var_mul_ab_25,fp32,30,12,18,0.310995,0.518325,5.7220458984375e-07,9.5367431640625e-07,1.9751615750750945e-07,3.291936500300609e-07,373194,1200000,0.4,0.6,0.310995
25.0,patch_reduction,patch_var_mul_cd_25,fp32,30,12,18,0.3126749999999999,0.521125,5.7220458984375e-07,9.5367431640625e-07,1.670543487657709e-07,2.784239533695563e-07,375210,1200000,0.4,0.6,0.312675
25.0,patch_cumulative,patch_cumsum_fp64_a_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_cumulative,patch_cumsum_fp64_b_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_cumulative,patch_cumsum_fp64_c_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_cumulative,patch_cumsum_fp64_d_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_cumulative,patch_cumsum_fp64_mul_ab_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_cumulative,patch_cumsum_fp64_mul_cd_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,a_reshape_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,a_trim_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,b_reshape_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,b_trim_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,c_reshape_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,c_trim_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,d_reshape_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,d_trim_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,mul_ab_reshape_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,mul_ab_trim_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,mul_cd_reshape_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_preparation,mul_cd_trim_patch_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30000000,1.0,0.0,0.0
25.0,patch_reduction,patch_amax_a_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amax_b_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amax_c_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amax_d_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amax_mul_ab_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amax_mul_cd_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amin_a_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amin_b_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amin_c_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amin_d_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amin_mul_ab_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_amin_mul_cd_25,fp32,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_sum_fp64_a_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_sum_fp64_b_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_sum_fp64_c_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_sum_fp64_d_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
25.0,patch_reduction,patch_sum_fp64_mul_ab_25,fp64,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1200000,1.0,0.0,0.0
